"","lemma","tag","Total"
"4966","lemma=lego2"," postag=v3sisa---",2
"4967","lemma=lego2"," postag=v3spia---",1
"4968","lemma=lego2"," postag=v3spip---",1
"4969","lemma=lego2"," postag=v3spsa---",1
"4970","lemma=lego2"," postag=v3sria---",3
"4971","lemma=lenio"," postag=v-srppfb-",1
"4972","lemma=lenio1"," postag=v--pnp---",1
"4973","lemma=lenio1"," postag=v-spgpfn-",1
"4974","lemma=lenio1"," postag=v-srppfn-",1
"4975","lemma=levo1"," postag=v-srppfn-",1
"4976","lemma=levo1"," postag=v-srppma-",1
"4977","lemma=levo1"," postag=v3sria---",2
"4978","lemma=levo2"," postag=v3spia---",1
"4979","lemma=libero"," postag=v-srppmn-",1
"4980","lemma=libero"," postag=v1sisa---",1
"4981","lemma=libero"," postag=v3pisp---",1
"4982","lemma=libero"," postag=v3spia---",1
"4983","lemma=libero1"," postag=v2spma---",1
"4984","lemma=libero1"," postag=v2stia---",1
"4985","lemma=libero1"," postag=v3pisa---",1
"4986","lemma=libero1"," postag=v3sisa---",1
"4987","lemma=libet"," postag=v-spp-fn-",1
"4988","lemma=libet"," postag=v-srppnn-",1
"4989","lemma=libet"," postag=v3slsa---",1
"4990","lemma=libet"," postag=v3spsa---",2
"4991","lemma=libet"," postag=v3srsa---",1
"4992","lemma=libet1"," postag=v3spia---",1
"4993","lemma=libet1"," postag=v3sria---",1
"4994","lemma=libet1"," postag=v3srsa---",1
"4995","lemma=libo1"," postag=v-prppma-",1
"4996","lemma=libro"," postag=v--pnp---",1
"4997","lemma=licet"," postag=v--pna---",1
"4998","lemma=licet"," postag=v3spia---",7
"4999","lemma=licet"," postag=v3spsa---",1
"5000","lemma=licet1"," postag=v3siia---",2
"5001","lemma=licet1"," postag=v3sisa---",1
"5002","lemma=licet1"," postag=v3slsa---",1
"5003","lemma=licet1"," postag=v3spia---",12
"5004","lemma=licet1"," postag=v3spsa---",1
"5005","lemma=licet1"," postag=v3sria---",2
"5006","lemma=ligo1"," postag=v3sria---",1
"5007","lemma=limo2"," postag=v3slsa---",1
"5008","lemma=linquo1"," postag=v-sppamn-",1
"5009","lemma=linquo1"," postag=v3ppia---",1
"5010","lemma=liqueo1"," postag=v3sria---",2
"5011","lemma=liquesco1"," postag=v3spia---",1
"5012","lemma=litigo"," postag=v3siia---",1
"5013","lemma=litigo1"," postag=v-pppama-",1
"5014","lemma=loco"," postag=v--pnp---",1
"5015","lemma=loco1"," postag=v3spia---",2
"5016","lemma=locupleto1"," postag=v-srppmn-",1
"5017","lemma=loquor"," postag=v--pnd---",6
"5018","lemma=loquor"," postag=v-ppp-mg-",1
"5019","lemma=loquor"," postag=v-srpdfn_",2
"5020","lemma=loquor"," postag=v-srpdmn_",2
"5021","lemma=loquor"," postag=v-srppfa-",1
"5022","lemma=loquor"," postag=v-srppmn-",2
"5023","lemma=loquor"," postag=v___d_-g-",2
"5024","lemma=loquor"," postag=v1ppid---",2
"5025","lemma=loquor"," postag=v1sfid---",1
"5026","lemma=loquor"," postag=v1spid---",1
"5027","lemma=loquor"," postag=v1spsd---",1
"5028","lemma=loquor"," postag=v3piid---",1
"5029","lemma=loquor"," postag=v3ppid---",3
"5030","lemma=loquor"," postag=v3ppsp---",1
"5031","lemma=loquor"," postag=v3siid---",1
"5032","lemma=loquor"," postag=v3spid---",2
"5033","lemma=loquor"," postag=v3spsd---",5
"5034","lemma=loquor1"," postag=v--pna---",1
"5035","lemma=loquor1"," postag=v--pnp---",3
"5036","lemma=loquor1"," postag=v-prppnn-",3
"5037","lemma=loquor1"," postag=v-sfpama-",1
"5038","lemma=loquor1"," postag=v-spgpmb-",1
"5039","lemma=loquor1"," postag=v-sppafg-",1
"5040","lemma=loquor1"," postag=v-sppama-",3
"5041","lemma=loquor1"," postag=v-sppamn-",1
"5042","lemma=loquor1"," postag=v-srppmn-",3
"5043","lemma=loquor1"," postag=v1ppip---",1
"5044","lemma=loquor1"," postag=v1spip---",1
"5045","lemma=loquor1"," postag=v1spsp---",1
"5046","lemma=loquor1"," postag=v2spia---",1
"5047","lemma=loquor1"," postag=v2spip---",1
"5048","lemma=loquor1"," postag=v3siip---",6
"5049","lemma=loquor1"," postag=v3spsp---",2
"5050","lemma=lubet1"," postag=v3spia---",1
"5051","lemma=luceo1"," postag=v3ppia---",1
"5052","lemma=luceo1"," postag=v3ppsa---",1
"5053","lemma=luceo1"," postag=v3sfia---",1
"5054","lemma=luceo1"," postag=v3siia---",1
"5055","lemma=luceo1"," postag=v3sisa---",1
"5056","lemma=luceo1"," postag=v3spia---",1
"5057","lemma=ludo"," postag=v-ppp-mn-",1
"5058","lemma=ludo"," postag=v-spp-ma-",1
"5059","lemma=ludo1"," postag=v--pna---",1
"5060","lemma=ludo1"," postag=v-pppamd-",1
"5061","lemma=ludo1"," postag=v-sppama-",2
"5062","lemma=ludo1"," postag=v-sppamd-",1
"5063","lemma=lugeo1"," postag=v-pppamn-",2
"5064","lemma=lugeo1"," postag=v3pfia---",1
"5065","lemma=lugeo1"," postag=v3spia---",2
"5066","lemma=luo2"," postag=v--pna---",1
"5067","lemma=luo2"," postag=v3spsa---",1
"5068","lemma=lustro1"," postag=v1spia---",1
"5069","lemma=lustro1"," postag=v3spia---",1
"5070","lemma=lustro1"," postag=v3sria---",2
"5071","lemma=luxor1"," postag=v-prppfn-",1
"5072","lemma=machinor1"," postag=v-srppna-",1
"5073","lemma=machinor1"," postag=v2spid---",1
"5074","lemma=machinor1"," postag=v3piip---",1
"5075","lemma=macto"," postag=v-prppma-",1
"5076","lemma=macto1"," postag=v--pna---",1
"5077","lemma=macto1"," postag=v--pnp---",1
"5078","lemma=macto1"," postag=v2sfia---",1
"5079","lemma=maculo1"," postag=v3spia---",1
"5080","lemma=maereo"," postag=v-spp-mn-",2
"5081","lemma=maereo1"," postag=v-sppama-",1
"5082","lemma=magnifico1"," postag=v3sfia---",1
"5083","lemma=maledico"," postag=v-srppna-",1
"5084","lemma=maledico1"," postag=v2spsa---",1
"5085","lemma=malo"," postag=v1pisa---",1
"5086","lemma=malo"," postag=v1sria---",2
"5087","lemma=malo1"," postag=v1sisa---",3
"5088","lemma=malo1"," postag=v1spia---",5
"5089","lemma=malo1"," postag=v1sria---",2
"5090","lemma=malo1"," postag=v2spia---",1
"5091","lemma=malo1"," postag=v3piia---",4
"5092","lemma=malo1"," postag=v3pria---",1
"5093","lemma=malo1"," postag=v3siia---",2
"5094","lemma=malo1"," postag=v3sisa---",1
"5095","lemma=malo1"," postag=v3spia---",1
"5096","lemma=malo1"," postag=v3spsa---",1
"5097","lemma=malo1"," postag=v3sria---",1
"5098","lemma=mando1"," postag=v--pna---",1
"5099","lemma=mando1"," postag=v-prppna-",2
"5100","lemma=mando1"," postag=v-prppnb-",1
"5101","lemma=mando1"," postag=v-spgpma-",1
"5102","lemma=mando1"," postag=v2ppma---",1
"5103","lemma=mando1"," postag=v2spma---",1
"5104","lemma=mando1"," postag=v3spia---",1
"5105","lemma=manduco1"," postag=v--pna---",1
"5106","lemma=manduco1"," postag=v1ppia---",1
"5107","lemma=manduco1"," postag=v1ppsa---",1
"5108","lemma=manduco1"," postag=v2ppsa---",1
"5109","lemma=manduco1"," postag=v3pfia---",1
"5110","lemma=maneo"," postag=v-pfpama-",1
"5111","lemma=maneo"," postag=v-pfpana-",1
"5112","lemma=maneo"," postag=v3pisa---",2
"5113","lemma=maneo"," postag=v3ppia---",1
"5114","lemma=maneo"," postag=v3siia---",1
"5115","lemma=maneo"," postag=v3spsa---",1
"5116","lemma=maneo"," postag=v3sria---",1
"5117","lemma=maneo1"," postag=v--pna---",2
"5118","lemma=maneo1"," postag=v1ppia---",1
"5119","lemma=maneo1"," postag=v2spma---",2
"5120","lemma=maneo1"," postag=v3piia---",1
"5121","lemma=maneo1"," postag=v3ppia---",2
"5122","lemma=maneo1"," postag=v3ppsa---",1
"5123","lemma=maneo1"," postag=v3pria---",1
"5124","lemma=maneo1"," postag=v3sfia---",1
"5125","lemma=maneo1"," postag=v3spia---",3
"5126","lemma=maneo1"," postag=v3spsa---",1
"5127","lemma=maneo1"," postag=v3sria---",1
"5128","lemma=manifesto2"," postag=v-prppnn-",1
"5129","lemma=mansuesco"," postag=v-prppnb-",1
"5130","lemma=manumitto"," postag=v-prppma-",2
"5131","lemma=manumitto"," postag=v-prppnb-",1
"5132","lemma=manumitto"," postag=v___d_-g-",1
"5133","lemma=manumitto"," postag=v3pisp---",1
"5134","lemma=marceo1"," postag=v3ppia---",1
"5135","lemma=marito"," postag=v-p-g-mb-",1
"5136","lemma=mattea"," postag=v-ppppfb-",1
"5137","lemma=maturo"," postag=v3sria---",1
"5138","lemma=maturo1"," postag=v-sp-ang-",1
"5139","lemma=maturo1"," postag=v3ppsa---",1
"5140","lemma=maturo1"," postag=v3slsa---",1
"5141","lemma=maturo1"," postag=v3spsa---",1
"5142","lemma=maturo1"," postag=v3sria---",1
"5143","lemma=mavolo1"," postag=v3sria---",1
"5144","lemma=medicor1"," postag=v-srppfb-",1
"5145","lemma=meditor"," postag=v-prpdmn_",1
"5146","lemma=meditor"," postag=v2spsd---",1
"5147","lemma=meio"," postag=v--pna---",1
"5148","lemma=memini"," postag=v1sria---",1
"5149","lemma=memini"," postag=v1stia---",1
"5150","lemma=memini"," postag=v3stia---",1
"5151","lemma=memini1"," postag=v--rna---",2
"5152","lemma=memini1"," postag=v1prsa---",2
"5153","lemma=memini1"," postag=v1sria---",2
"5154","lemma=memini1"," postag=v2pfma---",1
"5155","lemma=memini1"," postag=v2prsa---",1
"5156","lemma=memini1"," postag=v2sria---",1
"5157","lemma=memini1"," postag=v2srsa---",1
"5158","lemma=memini1"," postag=v3pria---",1
"5159","lemma=memini1"," postag=v3prsa---",1
"5160","lemma=memini1"," postag=v3sria---",3
"5161","lemma=memoro"," postag=v1pfia---",1
"5162","lemma=memoro"," postag=v1spsa---",1
"5163","lemma=memoro"," postag=v3piip---",1
"5164","lemma=memoro1"," postag=v--pna---",1
"5165","lemma=memoro1"," postag=v-sppang-",1
"5166","lemma=memoro1"," postag=v-srppfn-",1
"5167","lemma=memoro1"," postag=v1spsa---",2
"5168","lemma=memoro1"," postag=v1sria---",4
"5169","lemma=memoro1"," postag=v2spsa---",1
"5170","lemma=memoro1"," postag=v3ppip---",1
"5171","lemma=mentior"," postag=v--pnd---",1
"5172","lemma=mentior"," postag=v-srpdmn_",2
"5173","lemma=mentior"," postag=v1spsp---",1
"5174","lemma=mentior1"," postag=v--pnp---",2
"5175","lemma=mentior1"," postag=v-srppfn-",1
"5176","lemma=mentior1"," postag=v-srppmn-",1
"5177","lemma=mentior1"," postag=v1spip---",1
"5178","lemma=mentior1"," postag=v1spsp---",1
"5179","lemma=mentior1"," postag=v3ppip---",1
"5180","lemma=mercor"," postag=v-srpdmb_",1
"5181","lemma=mercor1"," postag=v--pnp---",1
"5182","lemma=mereo"," postag=v-prppfa-",1
"5183","lemma=mereo"," postag=v-prppna-",1
"5184","lemma=mereo"," postag=v-prppnd-",1
"5185","lemma=mereo"," postag=v-prppng-",1
"5186","lemma=mereo"," postag=v-srppna-",1
"5187","lemma=mereo"," postag=v-srppnb-",1
"5188","lemma=mereo"," postag=v2spip---",1
"5189","lemma=mereo"," postag=v3ppip---",1
"5190","lemma=mereo"," postag=v3sria---",1
"5191","lemma=mereo1"," postag=v1sria---",1
"5192","lemma=mereo1"," postag=v3pria---",1
"5193","lemma=mereor"," postag=v-prppnd-",1
"5194","lemma=mereor"," postag=v-srpdmn_",1
"5195","lemma=mergo"," postag=v-srppnn-",1
"5196","lemma=mergo1"," postag=v-prppfa-",1
"5197","lemma=mergo1"," postag=v-prppfd-",1
"5198","lemma=mergo1"," postag=v-srppfg-",1
"5199","lemma=metior"," postag=v3piid---",1
"5200","lemma=metior1"," postag=v--pnp---",2
"5201","lemma=metior1"," postag=v-srppmn-",2
"5202","lemma=metior1"," postag=v2sfip---",1
"5203","lemma=metior1"," postag=v2spmp---",1
"5204","lemma=metior1"," postag=v3sisp---",1
"5205","lemma=metior1"," postag=v3spip---",1
"5206","lemma=meto2"," postag=v-srppfn-",1
"5207","lemma=meto2"," postag=v2spma---",1
"5208","lemma=meto2"," postag=v3spsp---",1
"5209","lemma=metuo"," postag=v--pna---",1
"5210","lemma=metuo"," postag=v-spp-fn-",1
"5211","lemma=metuo"," postag=v-spp-mn-",1
"5212","lemma=metuo"," postag=v3sisp---",1
"5213","lemma=metuo1"," postag=v-sppafnc",1
"5214","lemma=metuo1"," postag=v-sppamn-",1
"5215","lemma=metuo1"," postag=v3pisa---",1
"5216","lemma=metuo1"," postag=v3ppia---",1
"5217","lemma=metuo1"," postag=v3spia---",4
"5218","lemma=metuo1"," postag=v3spsa---",1
"5219","lemma=mico"," postag=v--pna---",1
"5220","lemma=mico1"," postag=v--pna---",1
"5221","lemma=mico1"," postag=v-pppama-",1
"5222","lemma=milito"," postag=v3prsa---",1
"5223","lemma=ministro"," postag=v--rna---",1
"5224","lemma=ministro1"," postag=v3siia---",1
"5225","lemma=ministro1"," postag=v3spia---",1
"5226","lemma=minitor"," postag=v-spp-ma-",1
"5227","lemma=minitor1"," postag=v3pisp---",1
"5228","lemma=mino1"," postag=v--pnp---",1
"5229","lemma=minuo"," postag=v-prppmd-",1
"5230","lemma=minuo1"," postag=v-srppmn-",1
"5231","lemma=minuo1"," postag=v3siip---",1
"5232","lemma=minuo1"," postag=v3spip---",1
"5233","lemma=miro1"," postag=v-pppamb-",1
"5234","lemma=miror"," postag=v--pnd---",1
"5235","lemma=miror"," postag=v-prpdfn_",1
"5236","lemma=miror"," postag=v-spp-fa-",1
"5237","lemma=miror"," postag=v-sppdmn_",1
"5238","lemma=miror"," postag=v-srpdmn_",1
"5239","lemma=miror"," postag=v1spsd---",1
"5240","lemma=miror"," postag=v2sfid---",2
"5241","lemma=miror"," postag=v2spsd---",1
"5242","lemma=miror1"," postag=v--pnp---",4
"5243","lemma=miror1"," postag=v-pppamd-",1
"5244","lemma=miror1"," postag=v-pppamn-",1
"5245","lemma=miror1"," postag=v-spgpna-",1
"5246","lemma=miror1"," postag=v-sppafd-",1
"5247","lemma=miror1"," postag=v-srppfn-",1
"5248","lemma=miror1"," postag=v-srppmn-",3
"5249","lemma=miror1"," postag=v1pisp---",1
"5250","lemma=miror1"," postag=v1ppip---",1
"5251","lemma=miror1"," postag=v1sfip---",1
"5252","lemma=miror1"," postag=v2spip---",1
"5253","lemma=miror1"," postag=v3pfip---",1
"5254","lemma=miror1"," postag=v3ppip---",1
"5255","lemma=miror1"," postag=v3siip---",1
"5256","lemma=misceo"," postag=v--pna---",1
"5257","lemma=misceo"," postag=v-spp-fn-",1
"5258","lemma=misceo"," postag=v-srppmn-",1
"5259","lemma=misceo"," postag=v3piip---",1
"5260","lemma=misceo"," postag=v3sria---",1
"5261","lemma=misceo1"," postag=v--pna---",1
"5262","lemma=misceo1"," postag=v--pnp---",2
"5263","lemma=misceo1"," postag=v-prppnn-",1
"5264","lemma=misceo1"," postag=v-srppfn-",1
"5265","lemma=misceo1"," postag=v-srppmn-",2
"5266","lemma=misceo1"," postag=v-srppna-",1
"5267","lemma=misceo1"," postag=v2ppma---",1
"5268","lemma=misceo1"," postag=v3siia---",1
"5269","lemma=misceo1"," postag=v3sria---",1
"5270","lemma=misereo"," postag=v-srppfn-",1
"5271","lemma=misereor"," postag=v-prpdmn_",1
"5272","lemma=misereor"," postag=v2spmd---",1
"5273","lemma=misereor"," postag=v3ppip---",1
"5274","lemma=misereor1"," postag=v-prppmn-",1
"5275","lemma=misereor1"," postag=v2ppsp---",1
"5276","lemma=misereor1"," postag=v3sisp---",1
"5277","lemma=misero"," postag=v-s-g-fa-",1
"5278","lemma=misero1"," postag=v-ppgpna-",1
"5279","lemma=miseror"," postag=v-srpdfn_",1
"5280","lemma=miseror"," postag=v-srpdmn_",2
"5281","lemma=miseror"," postag=v-srpdmv_",1
"5282","lemma=miseror1"," postag=v--pnp---",1
"5283","lemma=miseror1"," postag=v-prppmn-",1
"5284","lemma=mitto"," postag=v--pnp---",2
"5285","lemma=mitto"," postag=v-p-g-ma-",1
"5286","lemma=mitto"," postag=v-prppfn-",1
"5287","lemma=mitto"," postag=v-prppma-",1
"5288","lemma=mitto"," postag=v-prppmb-",1
"5289","lemma=mitto"," postag=v-srppfn-",1
"5290","lemma=mitto"," postag=v-srppnb-",1
"5291","lemma=mitto"," postag=v-srppnn-",1
"5292","lemma=mitto"," postag=v1sria---",1
"5293","lemma=mitto"," postag=v3pisa---",1
"5294","lemma=mitto"," postag=v3pisp---",1
"5295","lemma=mitto"," postag=v3pria---",2
"5296","lemma=mitto"," postag=v3slia---",1
"5297","lemma=mitto"," postag=v3slsa---",1
"5298","lemma=mitto"," postag=v3sria---",3
"5299","lemma=mitto"," postag=v3srsa---",1
"5300","lemma=mitto1"," postag=v--pna---",2
"5301","lemma=mitto1"," postag=v-pfpama-",1
"5302","lemma=mitto1"," postag=v-prppmn-",5
"5303","lemma=mitto1"," postag=v-prppnn-",1
"5304","lemma=mitto1"," postag=v-sfpamn-",1
"5305","lemma=mitto1"," postag=v-spgpmb-",1
"5306","lemma=mitto1"," postag=v-sppamn-",1
"5307","lemma=mitto1"," postag=v-srppma-",1
"5308","lemma=mitto1"," postag=v-srppmg-",2
"5309","lemma=mitto1"," postag=v-srppmn-",5
"5310","lemma=mitto1"," postag=v-srppnn-",1
"5311","lemma=mitto1"," postag=v1pisa---",1
"5312","lemma=mitto1"," postag=v1sfia---",1
"5313","lemma=mitto1"," postag=v1spia---",3
"5314","lemma=mitto1"," postag=v1sria---",3
"5315","lemma=mitto1"," postag=v2slia---",1
"5316","lemma=mitto1"," postag=v2spma---",4
"5317","lemma=mitto1"," postag=v2spsa---",1
"5318","lemma=mitto1"," postag=v3pfia---",2
"5319","lemma=mitto1"," postag=v3piip---",1
"5320","lemma=mitto1"," postag=v3pisa---",1
"5321","lemma=mitto1"," postag=v3ppia---",1
"5322","lemma=mitto1"," postag=v3pria---",2
"5323","lemma=mitto1"," postag=v3sfip---",1
"5324","lemma=mitto1"," postag=v3sisp---",1
"5325","lemma=mitto1"," postag=v3slia---",3
"5326","lemma=mitto1"," postag=v3spia---",5
"5327","lemma=mitto1"," postag=v3sria---",13
"5328","lemma=moderor"," postag=v-srpdmn_",2
"5329","lemma=moderor1"," postag=v-prppmn-",1
"5330","lemma=moderor1"," postag=v3sfip---",1
"5331","lemma=moderor1"," postag=v3spip---",1
"5332","lemma=moechor1"," postag=v3ppip---",1
"5333","lemma=molesto1"," postag=v---na---",1
"5334","lemma=molior"," postag=v-spp-ma-",2
"5335","lemma=molior"," postag=v-spp-mg-",1
"5336","lemma=molior"," postag=v-sppdma_",1
"5337","lemma=molior"," postag=v2spid---",1
"5338","lemma=molior1"," postag=v--pnp---",1
"5339","lemma=mollio1"," postag=v--pnp---",1
"5340","lemma=mollio1"," postag=v-prppnn-",1
"5341","lemma=mollio1"," postag=v3plia---",1
"5342","lemma=mollio1"," postag=v3spia---",1
"5343","lemma=moneo"," postag=v--pna---",1
"5344","lemma=moneo"," postag=v-prppnd-",2
"5345","lemma=moneo"," postag=v-sfpamn-",1
"5346","lemma=moneo"," postag=v-srppmn-",2
"5347","lemma=moneo"," postag=v3ppia---",1
"5348","lemma=moneo"," postag=v3spia---",2
"5349","lemma=moneo1"," postag=v-srppmn-",1
"5350","lemma=moneo1"," postag=v1ppia---",1
"5351","lemma=moneo1"," postag=v1sisa---",1
"5352","lemma=moneo1"," postag=v1spia---",2
"5353","lemma=moneo1"," postag=v3siia---",2
"5354","lemma=moneo1"," postag=v3spia---",1
"5355","lemma=monstro"," postag=v1sfia---",1
"5356","lemma=monstro"," postag=v1stia---",1
"5357","lemma=monstro"," postag=v3spip---",1
"5358","lemma=monstro1"," postag=v3slia---",1
"5359","lemma=monstro1"," postag=v3spia---",1
"5360","lemma=mordeo1"," postag=v3spia---",1
"5361","lemma=morior"," postag=v--pnd---",2
"5362","lemma=morior"," postag=v-prpdma_",1
"5363","lemma=morior"," postag=v-spp-ma-",1
"5364","lemma=morior"," postag=v-sppdma_",1
"5365","lemma=morior"," postag=v-sppdmn_",2
"5366","lemma=morior"," postag=v-srpdfa_",1
"5367","lemma=morior"," postag=v_s_gdna-",1
"5368","lemma=morior1"," postag=v--pna---",1
"5369","lemma=morior1"," postag=v--pnp---",1
"5370","lemma=morior1"," postag=v-pfpama-",1
"5371","lemma=morior1"," postag=v-prppmg-",1
"5372","lemma=morior1"," postag=v-prppmn-",1
"5373","lemma=morior1"," postag=v-sfpann-",1
"5374","lemma=morior1"," postag=v-srppfn-",2
"5375","lemma=morior1"," postag=v-srppma-",1
"5376","lemma=morior1"," postag=v-srppmn-",1
"5377","lemma=morior1"," postag=v-srppna-",1
"5378","lemma=morior1"," postag=v1spsp---",2
"5379","lemma=morior1"," postag=v3ppip---",1
"5380","lemma=morior1"," postag=v3spip---",1
"5381","lemma=moror1"," postag=v-pfpanb-",1
"5382","lemma=moror1"," postag=v-prpdmn_",1
"5383","lemma=moror1"," postag=v-spgpnb-",1
"5384","lemma=moror1"," postag=v-srppmn-",2
"5385","lemma=moror1"," postag=v1spid---",1
"5386","lemma=moror1"," postag=v3ppid---",1
"5387","lemma=moror1"," postag=v3spid---",1
"5388","lemma=moror1"," postag=v3spsd---",2
"5389","lemma=moror2"," postag=v1spsp---",1
"5390","lemma=moveo"," postag=v-prppnn-",1
"5391","lemma=moveo"," postag=v-srppmn-",2
"5392","lemma=moveo"," postag=v1spip---",1
"5393","lemma=moveo"," postag=v3pria---",5
"5394","lemma=moveo"," postag=v3spia---",1
"5395","lemma=moveo"," postag=v3sria---",1
"5396","lemma=moveo1"," postag=v--pna---",5
"5397","lemma=moveo1"," postag=v--pnp---",2
"5398","lemma=moveo1"," postag=v-prppfn-",1
"5399","lemma=moveo1"," postag=v-prppma-",1
"5400","lemma=moveo1"," postag=v-srppfn-",5
"5401","lemma=moveo1"," postag=v-srppmn-",2
"5402","lemma=moveo1"," postag=v1pria---",1
"5403","lemma=moveo1"," postag=v1sfia---",1
"5404","lemma=moveo1"," postag=v3plia---",1
"5405","lemma=moveo1"," postag=v3pria---",1
"5406","lemma=moveo1"," postag=v3siia---",1
"5407","lemma=moveo1"," postag=v3spia---",2
"5408","lemma=moveo1"," postag=v3spip---",2
"5409","lemma=moveo1"," postag=v3sria---",2
"5410","lemma=mugio1"," postag=v--pna---",1
"5411","lemma=mugio1"," postag=v3spsa---",1
"5412","lemma=mulceo1"," postag=v3spia---",2
"5413","lemma=mulco"," postag=v-srppmn-",1
"5414","lemma=multo2"," postag=v--pnp---",1
"5415","lemma=multo2"," postag=v-prppma-",1
"5416","lemma=multo2"," postag=v-s-g-na-",1
"5417","lemma=multo2"," postag=v1slsa---",1
"5418","lemma=multo2"," postag=v3pria---",1
"5419","lemma=mundo1"," postag=v-prppfb-",1
"5420","lemma=munio"," postag=v-s-g-fb-",1
"5421","lemma=munio"," postag=v-srppfa-",1
"5422","lemma=munio"," postag=v-srppmn-",2
"5423","lemma=munio1"," postag=v--pna---",1
"5424","lemma=munio1"," postag=v--pnp---",1
"5425","lemma=munio1"," postag=v-prppfa-",1
"5426","lemma=munio1"," postag=v-srppfa-",1
"5427","lemma=munio1"," postag=v1sria---",1
"5428","lemma=munio1"," postag=v3ppia---",1
"5429","lemma=munio1"," postag=v3siia---",1
